0,2022-11-28T22:23:37.000Z,0
1,2022-11-28T22:33:37.000Z,0
2,2022-11-28T22:43:37.000Z,0
3,2022-11-28T22:53:37.000Z,0
4,2022-11-28T23:03:37.000Z,0
5,2022-11-28T23:13:38.000Z,0
6,2022-11-28T23:23:38.000Z,0
7,2022-11-28T23:33:38.000Z,0
8,2022-11-28T23:43:38.000Z,0
9,2022-11-28T23:53:38.000Z,0
10,2022-11-29T00:03:38.000Z,0
11,2022-11-29T00:13:38.000Z,0
12,2022-11-29T00:23:38.000Z,0
13,2022-11-29T00:33:38.000Z,0
14,2022-11-29T00:43:38.000Z,0
15,2022-11-29T00:53:39.000Z,0
16,2022-11-29T01:03:39.000Z,0
17,2022-11-29T01:13:39.000Z,0
18,2022-11-29T01:23:39.000Z,0
19,2022-11-29T01:33:39.000Z,0
20,2022-11-29T01:43:39.000Z,0
21,2022-11-29T01:53:39.000Z,0
22,2022-11-29T02:03:39.000Z,0
23,2022-11-29T02:13:39.000Z,0
24,2022-11-29T02:23:39.000Z,0
25,2022-11-29T02:33:40.000Z,0
26,2022-11-29T02:43:40.000Z,0
27,2022-11-29T02:53:40.000Z,0
28,2022-11-29T03:03:40.000Z,0
29,2022-11-29T03:13:40.000Z,0
30,2022-11-29T03:23:40.000Z,0
31,2022-11-29T03:33:40.000Z,0
32,2022-11-29T03:43:40.000Z,0
33,2022-11-29T03:53:40.000Z,0
34,2022-11-29T04:03:40.000Z,0
35,2022-11-29T04:13:41.000Z,0
36,2022-11-29T04:23:41.000Z,0
37,2022-11-29T04:33:41.000Z,0
38,2022-11-29T04:43:41.000Z,0
39,2022-11-29T04:53:41.000Z,0
40,2022-11-29T05:03:41.000Z,0
41,2022-11-29T05:13:41.000Z,0
42,2022-11-29T05:23:41.000Z,0
43,2022-11-29T05:33:41.000Z,0
44,2022-11-29T05:43:41.000Z,0
45,2022-11-29T05:53:42.000Z,0
46,2022-11-29T06:03:42.000Z,0
47,2022-11-29T06:13:42.000Z,0
48,2022-11-29T06:23:42.000Z,0
49,2022-11-29T06:33:42.000Z,0
50,2022-11-29T06:43:42.000Z,0
