0,2022-11-28T22:23:37.000Z,1
1,2022-11-28T22:33:37.000Z,1
2,2022-11-28T22:43:37.000Z,1
3,2022-11-28T22:53:37.000Z,1
4,2022-11-28T23:03:37.000Z,1
5,2022-11-28T23:13:38.000Z,1
6,2022-11-28T23:23:38.000Z,1
7,2022-11-28T23:33:38.000Z,1
8,2022-11-28T23:43:38.000Z,1
9,2022-11-28T23:53:38.000Z,1
10,2022-11-29T00:03:38.000Z,1
11,2022-11-29T00:13:38.000Z,1
12,2022-11-29T00:23:38.000Z,1
13,2022-11-29T00:33:38.000Z,1
14,2022-11-29T00:43:38.000Z,1
15,2022-11-29T00:53:39.000Z,1
16,2022-11-29T01:03:39.000Z,1
17,2022-11-29T01:13:39.000Z,1
18,2022-11-29T01:23:39.000Z,1
19,2022-11-29T01:33:39.000Z,1
20,2022-11-29T01:43:39.000Z,1
21,2022-11-29T01:53:39.000Z,1
22,2022-11-29T02:03:39.000Z,1
23,2022-11-29T02:13:39.000Z,1
24,2022-11-29T02:23:39.000Z,1
25,2022-11-29T02:33:40.000Z,1
26,2022-11-29T02:43:40.000Z,1
27,2022-11-29T02:53:40.000Z,1
28,2022-11-29T03:03:40.000Z,1
29,2022-11-29T03:13:40.000Z,1
30,2022-11-29T03:23:40.000Z,1
31,2022-11-29T03:33:40.000Z,1
32,2022-11-29T03:43:40.000Z,1
33,2022-11-29T03:53:40.000Z,1
34,2022-11-29T04:03:40.000Z,1
35,2022-11-29T04:13:41.000Z,1
36,2022-11-29T04:23:41.000Z,1
37,2022-11-29T04:33:41.000Z,1
38,2022-11-29T04:43:41.000Z,1
39,2022-11-29T04:53:41.000Z,1
40,2022-11-29T05:03:41.000Z,1
41,2022-11-29T05:13:41.000Z,1
42,2022-11-29T05:23:41.000Z,1
43,2022-11-29T05:33:41.000Z,1
44,2022-11-29T05:43:41.000Z,1
45,2022-11-29T05:53:42.000Z,1
46,2022-11-29T06:03:42.000Z,1
47,2022-11-29T06:13:42.000Z,1
48,2022-11-29T06:23:42.000Z,1
49,2022-11-29T06:33:42.000Z,1
50,2022-11-29T06:43:42.000Z,1
51,2022-11-29T06:53:42.000Z,1
52,2022-11-29T07:03:42.000Z,1
53,2022-11-29T07:13:42.000Z,1
54,2022-11-29T07:23:42.000Z,1
55,2022-11-29T07:33:43.000Z,1
56,2022-11-29T07:43:43.000Z,1
57,2022-11-29T07:53:43.000Z,1
58,2022-11-29T08:03:43.000Z,1
59,2022-11-29T08:13:43.000Z,1
60,2022-11-29T08:23:43.000Z,1
61,2022-11-29T08:33:43.000Z,1
62,2022-11-29T08:43:43.000Z,1
63,2022-11-29T08:53:43.000Z,1
64,2022-11-29T09:03:43.000Z,1
65,2022-11-29T09:13:44.000Z,1
66,2022-11-29T09:23:44.000Z,1
67,2022-11-29T09:33:44.000Z,1
68,2022-11-29T09:43:44.000Z,1
69,2022-11-29T09:53:44.000Z,1
70,2022-11-29T10:03:44.000Z,1
71,2022-11-29T10:13:44.000Z,1
72,2022-11-29T10:23:44.000Z,1
73,2022-11-29T10:33:44.000Z,1
74,2022-11-29T10:43:44.000Z,1
75,2022-11-29T10:53:45.000Z,1
76,2022-11-29T11:03:45.000Z,1
77,2022-11-29T11:13:45.000Z,1
78,2022-11-29T11:23:45.000Z,1
79,2022-11-29T11:33:45.000Z,1
80,2022-11-29T11:43:45.000Z,1
81,2022-11-29T11:53:45.000Z,1
82,2022-11-29T12:03:45.000Z,1
83,2022-11-29T12:13:45.000Z,1
84,2022-11-29T12:23:45.000Z,1
85,2022-11-29T12:33:46.000Z,1
86,2022-11-29T12:43:46.000Z,1
87,2022-11-29T12:53:46.000Z,1
88,2022-11-29T13:03:46.000Z,1
89,2022-11-29T13:13:46.000Z,1
90,2022-11-29T13:23:46.000Z,1
91,2022-11-29T13:33:46.000Z,1
92,2022-11-29T13:43:46.000Z,1
