0,2022-10-26T22:05:04.000Z,0
1,2022-10-26T22:15:04.000Z,0
2,2022-10-26T22:25:04.000Z,0
3,2022-10-26T22:35:05.000Z,0
4,2022-10-26T22:45:05.000Z,0
5,2022-10-26T22:55:05.000Z,0
6,2022-10-26T23:05:05.000Z,1
7,2022-10-26T23:15:05.000Z,1
8,2022-10-26T23:25:05.000Z,0
9,2022-10-26T23:35:05.000Z,0
10,2022-10-26T23:45:05.000Z,0
11,2022-10-26T23:55:05.000Z,0
12,2022-10-27T00:05:05.000Z,0
13,2022-10-27T00:15:06.000Z,0
14,2022-10-27T00:25:06.000Z,0
15,2022-10-27T00:35:06.000Z,0
16,2022-10-27T00:45:06.000Z,0
17,2022-10-27T00:55:06.000Z,0
18,2022-10-27T01:05:06.000Z,0
19,2022-10-27T01:15:06.000Z,0
20,2022-10-27T01:25:06.000Z,0
21,2022-10-27T01:35:06.000Z,0
22,2022-10-27T01:45:06.000Z,0
23,2022-10-27T01:55:07.000Z,0
24,2022-10-27T02:05:07.000Z,0
25,2022-10-27T02:15:07.000Z,0
26,2022-10-27T02:25:07.000Z,0
27,2022-10-27T02:35:07.000Z,0
28,2022-10-27T02:45:07.000Z,0
29,2022-10-27T02:55:07.000Z,0
30,2022-10-27T03:05:07.000Z,0
31,2022-10-27T03:15:07.000Z,0
32,2022-10-27T03:25:07.000Z,0
33,2022-10-27T03:35:08.000Z,0
34,2022-10-27T03:45:08.000Z,0
35,2022-10-27T03:55:08.000Z,0
36,2022-10-27T04:05:08.000Z,0
37,2022-10-27T04:15:08.000Z,0
38,2022-10-27T04:25:08.000Z,0
39,2022-10-27T04:35:08.000Z,0
40,2022-10-27T04:45:08.000Z,0
41,2022-10-27T04:55:08.000Z,0
42,2022-10-27T05:05:08.000Z,0
43,2022-10-27T05:15:08.000Z,0
44,2022-10-27T05:25:09.000Z,0
45,2022-10-27T05:35:09.000Z,0
46,2022-10-27T05:45:09.000Z,0
47,2022-10-27T05:55:09.000Z,0
48,2022-10-27T06:05:09.000Z,0
49,2022-10-27T06:15:09.000Z,0
50,2022-10-27T06:25:09.000Z,0
51,2022-10-27T06:35:09.000Z,0
52,2022-10-27T06:45:09.000Z,0
53,2022-10-27T06:55:10.000Z,0
54,2022-10-27T07:05:10.000Z,0
55,2022-10-27T07:15:10.000Z,0
56,2022-10-27T07:25:10.000Z,1
57,2022-10-27T07:35:10.000Z,1
58,2022-10-27T07:45:10.000Z,1
59,2022-10-27T07:55:10.000Z,1
60,2022-10-27T08:05:10.000Z,1
61,2022-10-27T08:15:10.000Z,1
